Element ; Region 1 of 1; Depth Cycle 1 of 1; Time Per Step 50; Sweeps 5; Anode Mg; Photon Energy 1253.6; XPS;
1100	29792
1099.5	32368
1099	32103
1098.5	32162
1098	32234
1097.5	32141
1097	32018
1096.5	32000
1096	31673
1095.5	31767
1095	31411
1094.5	31605
1094	31714
1093.5	31739
1093	31171
1092.5	31267
1092	31380
1091.5	31150
1091	31009
1090.5	30879
1090	31333
1089.5	30900
1089	30951
1088.5	30905
1088	30767
1087.5	30367
1087	30903
1086.5	30387
1086	30514
1085.5	30434
1085	30228
1084.5	30205
1084	30229
1083.5	30162
1083	30082
1082.5	29989
1082	29821
1081.5	29559
1081	29595
1080.5	29605
1080	29570
1079.5	29432
1079	29689
1078.5	29417
1078	29389
1077.5	29166
1077	29458
1076.5	28989
1076	29067
1075.5	29726
1075	29945
1074.5	29528
1074	29716
1073.5	29404
1073	29473
1072.5	29051
1072	29112
1071.5	28812
1071	28581
1070.5	28467
1070	28471
1069.5	28367
1069	28091
1068.5	28569
1068	28401
1067.5	28509
1067	27944
1066.5	28184
1066	28044
1065.5	28340
1065	28389
1064.5	28128
1064	27979
1063.5	27724
1063	27888
1062.5	27881
1062	27796
1061.5	27269
1061	27524
1060.5	27761
1060	27578
1059.5	27399
1059	27374
1058.5	26971
1058	27310
1057.5	27082
1057	27194
1056.5	27073
1056	26982
1055.5	27227
1055	27160
1054.5	27092
1054	26929
1053.5	26419
1053	27009
1052.5	26754
1052	27147
1051.5	26462
1051	26835
1050.5	26982
1050	26711
1049.5	26628
1049	26641
1048.5	26054
1048	26168
1047.5	26113
1047	26202
1046.5	26264
1046	26006
1045.5	25861
1045	25729
1044.5	25941
1044	25992
1043.5	25639
1043	25819
1042.5	25770
1042	25526
1041.5	25440
1041	25704
1040.5	25484
1040	25549
1039.5	25610
1039	25583
1038.5	25455
1038	25788
1037.5	25457
1037	25542
1036.5	25454
1036	25575
1035.5	25473
1035	25473
1034.5	25381
1034	25473
1033.5	25348
1033	25430
1032.5	25005
1032	25321
1031.5	25141
1031	25066
1030.5	25106
1030	25449
1029.5	24989
1029	25016
1028.5	25314
1028	24988
1027.5	24969
1027	24963
1026.5	25210
1026	24882
1025.5	25079
1025	24982
1024.5	24864
1024	24837
1023.5	24766
1023	24776
1022.5	24812
1022	24908
1021.5	24782
1021	25165
1020.5	24910
1020	24969
1019.5	24671
1019	24487
1018.5	24512
1018	24336
1017.5	24824
1017	24610
1016.5	24545
1016	24829
1015.5	24659
1015	24771
1014.5	24935
1014	24536
1013.5	24514
1013	24463
1012.5	24892
1012	24703
1011.5	24713
1011	24612
1010.5	24484
1010	24515
1009.5	24653
1009	24081
1008.5	24258
1008	24216
1007.5	24274
1007	23999
1006.5	24401
1006	24395
1005.5	24074
1005	23693
1004.5	23961
1004	24050
1003.5	24117
1003	24121
1002.5	23955
1002	24248
1001.5	23826
1001	23941
1000.5	23769
1000	24496
999.5	24424
999	24310
998.5	24275
998	24060
997.5	24316
997	24196
996.5	24478
996	24440
995.5	24150
995	24198
994.5	24383
994	24258
993.5	24321
993	24086
992.5	24360
992	24030
991.5	23982
991	23898
990.5	23235
990	23251
989.5	23327
989	23162
988.5	22721
988	22948
