Cycles 10; Regions 6; Anode Mg; Photon Energy 1253.6; XPS;
Bi 4f	C 1s	Na 1s	O 1s	Sr 3d	Ti 2p	
2874	2092	1562	2700	2832	1312	
Element Bi 4f; Region 1 of 6; Depth Cycle 1 of 1; Time Per Step 50; Sweeps 10; Anode Mg; Photon Energy 1253.6; XPS;
180	592
179.95	554
179.9	594
179.85	629
179.8	583
179.75	566
179.7	596
179.65	590
179.6	597
179.55	589
179.5	623
179.45	565
179.4	601
179.35	544
179.3	604
179.25	607
179.2	573
179.15	578
179.1	590
179.05	560
179	589
178.95	545
178.9	546
178.85	558
178.8	530
178.75	567
178.7	550
178.65	582
178.6	571
178.55	556
178.5	611
178.45	555
178.4	550
178.35	584
178.3	575
178.25	550
178.2	560
178.15	631
178.1	592
178.05	607
178	581
177.95	599
177.9	537
177.85	562
177.8	562
177.75	538
177.7	539
177.65	574
177.6	587
177.55	569
177.5	559
177.45	561
177.4	558
177.35	557
177.3	506
177.25	531
177.2	552
177.15	567
177.1	587
177.05	524
177	567
176.95	563
176.9	557
176.85	536
176.8	531
176.75	549
176.7	554
176.65	534
176.6	520
176.55	565
176.5	554
176.45	556
176.4	561
176.35	575
176.3	543
176.25	502
176.2	518
176.15	553
176.1	534
176.05	511
176	514
175.95	501
175.9	558
175.85	524
175.8	538
175.75	552
175.7	544
175.65	533
175.6	546
175.55	510
175.5	583
175.45	519
175.4	530
175.35	498
175.3	513
175.25	560
175.2	553
175.15	541
175.1	535
175.05	502
175	479
174.95	483
174.9	518
174.85	545
174.8	573
174.75	490
174.7	532
174.65	534
174.6	503
174.55	492
174.5	527
174.45	493
174.4	543
174.35	541
174.3	540
174.25	526
174.2	488
174.15	534
174.1	499
174.05	513
174	552
173.95	507
173.9	532
173.85	484
173.8	517
173.75	473
173.7	518
173.65	542
173.6	540
173.55	514
173.5	495
173.45	526
173.4	558
173.35	538
173.3	480
173.25	511
173.2	538
173.15	514
173.1	522
173.05	497
173	514
172.95	493
172.9	502
172.85	476
172.8	514
172.75	493
172.7	532
172.65	485
172.6	525
172.55	535
172.5	507
172.45	524
172.4	486
172.35	483
172.3	489
172.25	508
172.2	477
172.15	444
172.1	483
172.05	511
172	473
171.95	469
171.9	506
171.85	515
171.8	482
171.75	486
171.7	495
171.65	456
171.6	472
171.55	478
171.5	497
171.45	509
171.4	457
171.35	461
171.3	487
171.25	526
171.2	495
171.15	489
171.1	491
171.05	464
171	459
170.95	533
170.9	503
170.85	472
170.8	471
170.75	483
170.7	462
170.65	490
170.6	491
170.55	458
170.5	476
170.45	472
170.4	474
170.35	411
170.3	496
170.25	469
170.2	438
170.15	460
170.1	457
170.05	490
170	492
169.95	498
169.9	482
169.85	492
169.8	513
169.75	469
169.7	468
169.65	469
169.6	467
169.55	502
169.5	471
169.45	512
169.4	514
169.35	548
169.3	553
169.25	530
169.2	536
169.15	585
169.1	560
169.05	638
169	594
168.95	634
168.9	707
168.85	650
168.8	709
168.75	763
168.7	730
168.65	768
168.6	843
168.55	805
168.5	915
168.45	915
168.4	981
168.35	1088
168.3	1077
168.25	1094
168.2	1118
168.15	1210
168.1	1252
168.05	1240
168	1275
167.95	1287
167.9	1373
167.85	1472
167.8	1396
167.75	1362
167.7	1348
167.65	1394
167.6	1380
167.55	1405
167.5	1356
167.45	1260
167.4	1325
167.35	1315
167.3	1254
167.25	1180
167.2	1152
167.15	1175
167.1	1057
167.05	1030
167	1033
166.95	997
166.9	934
166.85	918
166.8	929
166.75	876
166.7	889
166.65	785
166.6	787
166.55	758
166.5	752
166.45	762
166.4	745
166.35	761
166.3	780
166.25	761
166.2	708
166.15	700
166.1	701
166.05	685
166	688
165.95	642
165.9	701
165.85	678
165.8	675
165.75	657
165.7	605
165.65	666
165.6	655
165.55	629
165.5	630
165.45	651
165.4	607
165.35	648
165.3	635
165.25	655
165.2	548
165.15	536
165.1	547
165.05	583
165	592
164.95	594
164.9	521
164.85	545
164.8	525
164.75	527
164.7	456
164.65	516
164.6	446
164.55	515
164.5	482
164.45	509
164.4	461
164.35	489
164.3	477
164.25	481
164.2	494
164.15	531
164.1	516
164.05	503
164	534
163.95	542
163.9	547
163.85	523
163.8	570
163.75	563
163.7	645
163.65	578
163.6	657
163.55	674
163.5	777
163.45	768
163.4	810
163.35	847
163.3	895
163.25	982
163.2	933
163.15	1010
163.1	1079
163.05	1156
163	1287
162.95	1287
162.9	1372
162.85	1374
162.8	1359
162.75	1457
162.7	1585
162.65	1586
162.6	1676
162.55	1622
162.5	1640
162.45	1606
162.4	1572
162.35	1549
162.3	1565
162.25	1581
162.2	1546
162.15	1535
162.1	1429
162.05	1451
162	1403
161.95	1349
161.9	1291
161.85	1313
161.8	1181
161.75	1161
161.7	1145
161.65	1092
161.6	1037
161.55	1065
161.5	1020
161.45	899
161.4	968
161.35	911
161.3	870
161.25	892
161.2	790
161.15	837
161.1	855
161.05	804
161	769
160.95	758
160.9	766
160.85	710
160.8	736
160.75	646
160.7	763
160.65	730
160.6	715
160.55	735
160.5	725
160.45	672
160.4	719
160.35	687
160.3	656
160.25	668
160.2	672
160.15	690
160.1	645
160.05	657
160	677
159.95	663
159.9	643
159.85	611
159.8	589
159.75	658
159.7	567
159.65	554
159.6	584
159.55	580
159.5	523
159.45	553
159.4	527
159.35	445
159.3	490
159.25	502
159.2	496
159.15	506
159.1	483
159.05	504
159	482
158.95	422
158.9	452
158.85	433
158.8	469
158.75	421
158.7	422
158.65	395
158.6	416
158.55	442
158.5	397
158.45	423
158.4	404
158.35	414
158.3	379
158.25	394
158.2	384
158.15	426
158.1	436
158.05	391
158	404
157.95	406
157.9	404
157.85	407
