Element ; Region 1 of 1; Depth Cycle 1 of 1; Time Per Step 50; Sweeps 5; Anode Mg; Photon Energy 1253.6; XPS;
1100	28292
1099.5	30916
1099	31070
1098.5	31040
1098	30963
1097.5	31063
1097	30772
1096.5	30807
1096	30825
1095.5	30507
1095	30463
1094.5	30469
1094	30514
1093.5	30631
1093	30377
1092.5	30247
1092	30198
1091.5	30135
1091	30046
1090.5	29859
1090	29817
1089.5	30092
1089	29561
1088.5	29671
1088	29362
1087.5	29689
1087	29547
1086.5	29335
1086	29336
1085.5	29385
1085	28793
1084.5	28921
1084	28922
1083.5	28964
1083	28776
1082.5	28806
1082	28692
1081.5	28364
1081	28553
1080.5	28027
1080	28319
1079.5	28358
1079	28330
1078.5	28280
1078	28242
1077.5	28070
1077	28506
1076.5	29395
1076	30059
1075.5	30442
1075	29900
1074.5	29518
1074	28964
1073.5	27936
1073	27761
1072.5	27859
1072	27486
1071.5	27420
1071	27106
1070.5	27132
1070	27002
1069.5	26868
1069	26906
1068.5	26834
1068	26811
1067.5	26897
1067	26581
1066.5	27004
1066	26800
1065.5	26715
1065	26614
1064.5	26318
1064	26537
1063.5	26519
1063	26379
1062.5	26145
1062	26030
1061.5	26314
1061	26077
1060.5	26220
1060	26210
1059.5	26204
1059	26118
1058.5	25573
1058	25764
1057.5	25838
1057	25632
1056.5	25869
1056	25714
1055.5	25685
1055	25357
1054.5	25570
1054	25671
1053.5	25490
1053	25501
1052.5	25425
1052	25162
1051.5	25292
1051	25302
1050.5	25351
1050	25223
1049.5	25140
1049	25371
1048.5	24906
1048	24382
1047.5	24605
1047	24566
1046.5	24505
1046	24578
1045.5	24556
1045	24877
1044.5	24505
1044	24517
1043.5	24355
1043	24445
1042.5	24271
1042	24483
1041.5	24217
1041	24214
1040.5	24116
1040	24289
1039.5	24269
1039	24099
1038.5	23991
1038	24234
1037.5	24256
1037	23943
1036.5	24167
1036	23820
1035.5	24122
1035	24311
1034.5	23828
1034	23896
1033.5	23857
1033	23744
1032.5	23807
1032	23887
1031.5	23837
1031	24169
1030.5	23737
1030	23618
1029.5	23599
1029	23754
1028.5	23781
1028	23509
1027.5	23590
1027	23739
1026.5	23721
1026	23736
1025.5	23637
1025	23713
1024.5	23738
1024	23317
1023.5	23590
1023	23771
1022.5	23331
1022	23562
1021.5	23210
1021	23367
1020.5	23626
1020	23570
1019.5	23202
1019	23239
1018.5	23231
1018	23221
1017.5	23221
1017	23536
1016.5	23317
1016	23351
1015.5	23401
1015	23533
1014.5	23440
1014	23400
1013.5	23208
1013	23293
1012.5	23052
1012	23496
1011.5	22885
1011	23265
1010.5	22945
1010	23118
1009.5	22919
1009	22917
1008.5	22773
1008	22511
1007.5	23063
1007	22488
1006.5	22891
1006	22710
1005.5	22625
1005	22404
1004.5	22797
1004	22741
1003.5	22596
1003	22684
1002.5	22691
1002	22551
1001.5	22670
1001	22552
1000.5	23168
1000	22765
999.5	22892
999	22741
998.5	22905
998	22964
997.5	22938
997	22759
996.5	22968
996	22971
995.5	22932
995	22629
994.5	22747
994	22572
993.5	22787
993	22293
992.5	22607
992	22479
991.5	22711
991	22584
990.5	21785
990	21471
989.5	21500
989	21623
988.5	21225
988	20901
987.5	20945
987	20487
986.5	20620
986	20447
985.5	20259
985	20369
984.5	20184
984	20297
983.5	20162
983	19934
982.5	19990
982	19653
981.5	19795
981	19580
980.5	19727
980	19221
979.5	19355
979	19448
978.5	19427
978	19464
977.5	19309
977	19259
976.5	19174
976	19235
975.5	18985
975	19044
974.5	19099
974	19210
973.5	19327
973	18947
972.5	19124
972	19152
971.5	19098
971	18999
970.5	18946
970	19058
969.5	19091
969	18798
968.5	18810
968	18949
967.5	19051
967	19084
966.5	19027
966	18958
965.5	18942
965	18989
964.5	19165
964	18950
963.5	19107
963	18969
962.5	19044
962	18949
961.5	18810
961	18707
960.5	18558
960	18208
959.5	18648
959	18430
958.5	18750
958	18377
957.5	18400
957	18460
956.5	18577
956	18710
955.5	18662
955	18518
954.5	18429
954	18339
953.5	18411
953	18284
952.5	18228
952	18512
951.5	18424
951	18401
950.5	18454
950	18341
949.5	18415
949	18702
948.5	18642
948	18520
947.5	18376
947	18773
946.5	18412
946	18501
945.5	18315
945	18249
944.5	18534
944	18438
943.5	18084
943	18386
942.5	18712
942	18056
941.5	18322
941	18006
940.5	18451
940	18471
939.5	18554
939	18429
938.5	18275
938	18170
937.5	18264
937	18365
936.5	18444
936	17853
935.5	18234
935	18267
934.5	18272
934	17986
933.5	18224
933	18300
932.5	18307
932	17602
931.5	17504
931	17612
930.5	17646
930	17894
929.5	17608
929	17492
928.5	17536
928	17518
927.5	17474
927	17469
926.5	17600
926	17523
925.5	17421
925	17635
924.5	17661
924	17657
923.5	17602
923	17569
922.5	17491
922	17603
921.5	17771
921	17573
920.5	17276
920	17629
919.5	17407
919	17200
918.5	17645
918	17309
917.5	17439
917	17515
916.5	17466
916	17346
915.5	17403
915	17441
914.5	17479
914	17391
913.5	17380
913	17350
912.5	17382
912	17284
911.5	17380
911	17144
910.5	17426
910	17302
909.5	17300
909	17424
908.5	17422
908	17308
907.5	17320
907	17462
906.5	17372
906	17202
905.5	17613
905	17337
904.5	17084
904	17205
903.5	17450
903	16928
902.5	17010
902	17049
901.5	17089
901	17051
900.5	17021
900	17158
899.5	16982
899	16975
898.5	16838
898	16962
897.5	16999
897	17025
896.5	16972
896	16732
895.5	16979
895	16834
894.5	17062
894	16911
893.5	16856
893	17173
892.5	16604
892	16602
891.5	16633
891	16682
890.5	16853
890	16771
889.5	16452
889	16776
888.5	16671
888	16778
887.5	16671
887	16721
886.5	16607
886	16483
885.5	16496
885	16694
884.5	16490
884	16596
883.5	16550
883	16678
882.5	16865
882	16643
881.5	16530
881	16691
880.5	16798
880	16772
879.5	16874
879	16694
878.5	16858
878	16990
877.5	16769
877	17175
876.5	16841
876	16988
875.5	16563
875	16842
874.5	16833
874	16300
873.5	16137
873	16180
872.5	16025
872	15836
871.5	16010
871	16081
870.5	15665
870	15446
869.5	15347
869	15613
868.5	15430
868	15526
867.5	15453
867	15210
866.5	15283
866	15335
865.5	15392
865	15085
864.5	15239
864	15215
863.5	15020
863	15133
862.5	15240
862	15046
861.5	15247
861	15219
860.5	15427
860	15085
859.5	15218
859	14991
858.5	15284
858	15040
857.5	15068
857	15306
856.5	15017
856	14949
855.5	15093
855	15160
854.5	14958
854	15010
853.5	15005
853	15132
852.5	15117
852	14965
851.5	14868
851	14914
850.5	14670
850	14856
849.5	14826
849	14979
848.5	15115
848	15133
847.5	14694
847	14918
846.5	15144
846	15042
845.5	15102
845	14944
844.5	15076
844	15017
843.5	15168
843	15150
842.5	15104
842	15052
841.5	14981
841	15015
840.5	14941
840	14880
839.5	14827
839	14747
838.5	14879
838	14737
837.5	14706
837	14727
836.5	14550
836	14896
835.5	14447
835	14683
834.5	14508
834	14604
833.5	14650
833	14536
832.5	14330
832	14662
831.5	14418
831	14534
830.5	14549
830	14707
829.5	14373
829	14364
828.5	14307
828	14612
827.5	14490
827	14492
826.5	14560
826	14416
825.5	14580
825	14352
824.5	14444
824	14388
823.5	14447
823	14499
822.5	14416
822	14289
821.5	14235
